Channels,Name,Function,Range/Arg1,Res/Arg2,NPLC,Channel Delay (Seconds),Scale,Function,Gain (M),Offset (B),Label,Test,Low,High,Delta,After N,Alarm,,,,,,,,,,,,,,,,,,,,,,,
2024-12-27 10:32:50.469,376,198.350485,192.61911,192.065287,189.069822,182.672244,120.836467,113.683234,101.818012,98.8847654,73.4400349,0.273726537,-8.44351E-06,5.52816E-06,47.5461271,0.413912273,27.8108987,39.1772363,24.5580316,0.004359477,66.1218834,69.1261048,80.5409208,167.260731,164.398296,154.833924,140.881558,63.5224136,60.9322323,64.3272958,73.399327,164.506103,163.331726,156.310794,148.542517,112.573804,104.569246,97.4581471,98.7893088,78.8306126
2024-12-27 10:33:00.455,377,197.453032,192.663814,192.131446,189.161599,182.776391,121.11452,113.98483,102.084447,99.1592528,73.6679133,0.27080154,-7.76748E-06,5.26214E-06,47.6842861,0.403663014,27.8067727,39.2639564,24.5702181,0.004418903,66.3355441,69.3087949,80.7081962,167.39743,164.603704,155.052681,141.099506,63.7059339,61.1079288,64.4878442,73.5721634,164.683969,163.527042,156.516539,148.762294,112.846185,104.846921,97.7331268,99.0371334,78.94123
2024-12-27 10:33:10.508,378,196.682748,192.654505,192.202896,189.257666,182.884041,121.379045,114.266142,102.386355,99.4203343,73.9007909,0.267642014,-7.10232E-06,5.80735E-06,47.8151257,0.406118595,9.9E+37,39.3790689,24.6038791,0.004355664,66.5402789,69.5144668,80.8943892,167.562121,164.770446,155.275748,141.343534,63.9053815,61.2800526,64.6775883,73.7603847,164.854512,163.74477,156.751813,148.984965,113.137927,105.132833,98.0189656,99.2557305,79.1729326
2024-12-27 10:33:20.460,379,196.643334,192.667925,192.255504,189.330093,183.010891,121.661092,114.559955,102.672379,99.6930005,74.126754,0.266182474,-8.52694E-06,5.31507E-06,47.9496866,0.41414722,27.8919938,39.4677581,24.6185974,0.00435003,66.7395942,69.6974348,81.1052294,167.694761,164.951019,155.488741,141.55046,64.1040627,61.4706093,64.8563504,73.9578111,165.022895,163.937895,156.976982,149.218089,113.398313,105.415636,98.2774682,99.5359673,79.3170964
2024-12-27 10:33:30.455,380,197.660735,192.734689,192.343825,189.406907,183.126191,121.927669,114.851522,102.951566,99.9560569,74.3506865,0.273246787,-6.47853E-06,5.84456E-06,48.0638675,0.425137202,9.9E+37,39.5799433,24.6458508,0.004349114,66.9361777,69.9056271,81.2858498,167.846065,165.129891,155.690741,141.800894,64.2960203,61.64883,65.0191312,74.1114137,165.195621,164.128368,157.18614,149.440689,113.679076,105.707946,98.5562513,99.7780037,79.5669028
2024-12-27 10:33:40.455,381,198.7925,192.839317,192.420895,189.491826,183.233311,122.184054,115.123647,103.232244,100.19928,74.5604789,0.276906305,-6.80094E-06,5.36707E-06,48.2087089,0.429046319,28.0147102,39.6832507,24.6548694,0.004379078,67.1412984,70.0800546,81.4876796,168.005362,165.333436,155.915061,142.011812,64.4868162,61.8252433,65.2048555,74.3032925,165.399514,164.342341,157.419192,149.661985,113.949796,105.988784,98.8388461,100.030962,79.7938087
2024-12-27 10:33:50.456,382,198.850687,192.949151,192.492101,189.594059,183.327357,122.451255,115.413066,103.531917,100.456144,74.7902233,0.266180771,-7.28652E-06,5.46391E-06,48.3313434,0.41584147,28.0631862,39.7802976,24.665343,0.004365718,67.35573,70.2829504,81.6657328,168.165363,165.490801,156.123628,142.256048,64.669805,61.9925064,65.3855392,74.4703062,165.548886,164.525588,157.629438,149.866772,114.21545,106.279179,99.095829,100.27493,79.9462344
2024-12-27 10:34:00.483,383,198.206922,193.024437,192.571958,189.701445,183.458424,122.729111,115.705142,103.813082,100.727767,75.029112,0.267640422,-8.39128E-06,5.31391E-06,48.4841119,0.411958016,28.1015227,39.8787116,24.6863599,0.004379068,67.5746548,70.4562207,81.8488967,168.308846,165.680699,156.346919,142.48182,64.8739295,62.1878693,65.5550057,74.6622456,165.726135,164.727762,157.85433,150.101835,114.485824,106.549819,99.3910166,100.528375,80.0981101
2024-12-27 10:34:10.498,384,197.938336,193.059906,192.623946,189.775538,183.559458,122.993188,115.99348,104.095789,100.98626,75.2662052,0.266413401,-8.51169E-06,5.13133E-06,48.6089882,0.414152356,28.0442892,39.9886871,24.7081593,0.004362588,67.7491549,70.6703051,82.0291157,168.460796,165.846158,156.535696,142.694269,65.0911146,62.3588718,65.7203456,74.8569115,165.918048,164.916293,158.060995,150.316833,114.764684,106.828075,99.652956,100.78505,80.2878529
2024-12-27 10:34:20.455,385,198.154395,193.117083,192.707591,189.863113,183.656783,123.256278,116.265314,104.380852,101.249343,75.4746405,0.27006241,-7.15224E-06,5.84456E-06,48.7491326,0.421715072,9.9E+37,40.0935373,24.7220729,0.004327875,67.9593105,70.8461244,82.2441142,168.607899,166.026927,156.748998,142.915226,65.262147,62.5297193,65.8877213,75.0254374,166.089104,165.114937,158.287859,150.541941,115.033771,107.117022,99.923736,101.056963,80.4361473
2024-12-27 10:34:30.455,386,198.505922,193.194386,192.782617,189.940673,183.749499,123.510341,116.544047,104.66235,101.50074,75.701193,0.264971251,-7.0249E-06,5.61437E-06,48.8822886,0.418525499,28.0523235,40.1933623,24.6909068,0.004345465,68.1517188,71.0382646,82.4116325,168.753239,166.188203,156.951393,143.156575,65.4556088,62.703672,66.0581868,75.21778,166.241922,165.305518,158.490992,150.769312,115.321972,107.397538,100.215021,101.280747,80.6285737
2024-12-27 10:34:40.455,387,198.670338,193.262672,192.868635,190.045819,183.892048,123.779569,116.845317,104.949275,101.755281,75.91786,0.263739916,-8.65406E-06,5.57138E-06,49.0062965,0.419515832,28.0645963,40.2827865,24.6427642,0.004371392,68.3779918,71.2273969,82.6105041,168.921532,166.379865,157.167415,143.392618,65.6583142,62.8867983,66.248877,75.3843805,166.418323,165.517222,158.705503,150.983733,115.583837,107.683183,100.481177,101.55769,80.9506877
2024-12-27 10:34:50.479,388,198.89126,193.356804,192.918329,190.128252,183.971849,124.049795,117.127924,105.223618,102.016765,76.1514861,0.270794881,-6.77297E-06,6.15635E-06,49.1391495,0.422444121,28.0571293,40.406816,24.7318881,0.004345958,68.5804906,71.4143138,82.7931686,169.066113,166.565195,157.36559,143.618423,65.8385626,63.0743931,66.4115329,75.5734406,166.581821,165.689941,158.921953,151.18147,115.849129,107.957952,100.734356,101.787053,81.0539078
2024-12-27 10:35:00.455,389,198.842442,193.410768,193.011647,190.199439,184.076991,124.300929,117.398311,105.500787,102.285452,76.3855032,0.266185272,-8.4754E-06,5.50228E-06,49.279524,0.417078609,28.0569971,40.5017733,24.7406217,0.004349546,68.7953421,71.6018458,82.9842577,169.200585,166.732264,157.567314,143.831016,66.0315999,63.2501174,66.5906778,75.7467064,166.74164,165.873525,159.126489,151.399354,116.121371,108.23917,101.011599,102.026938,81.2919423
2024-12-27 10:35:10.455,390,198.683423,193.490393,193.074524,190.293866,184.197357,124.565005,117.686111,105.78846,102.540564,76.5957227,0.27080242,-8.24983E-06,5.11261E-06,49.4058761,0.417061818,28.0350797,40.6097417,24.7435832,0.004310004,68.986421,71.8106703,83.173003,169.35133,166.90197,157.772137,144.056405,66.2411884,63.417119,66.7674948,75.9235796,166.918148,166.053761,159.336404,151.616815,116.387972,108.522552,101.291353,102.271245,81.4573928
2024-12-27 10:35:20.496,391,198.57506,193.544637,193.157744,190.377668,184.312791,124.840417,117.969104,106.076027,102.803359,76.8413639,0.273248693,-6.94031E-06,5.84734E-06,49.5529778,0.41414707,9.9E+37,40.7256578,24.8016632,0.004340135,69.1976356,71.9977844,83.3762865,169.489552,167.080947,157.957643,144.281729,66.409455,63.6045446,66.946486,76.1179242,167.087051,166.232838,159.528007,151.838424,116.652934,108.795592,101.552512,102.513097,81.5964449
2024-12-27 10:35:30.469,392,198.573839,193.616882,193.235894,190.486504,184.392939,125.083765,118.252365,106.373593,103.065259,77.0855668,0.269346891,-6.90125E-06,5.90951E-06,49.6615583,0.419512665,9.9E+37,40.8051413,24.7993172,0.00439762,69.389614,72.1932631,83.565557,169.642608,167.239692,158.166827,144.498566,66.6174915,63.7810575,67.1136266,76.2754758,167.246818,166.430261,159.760981,152.037411,116.941058,109.066467,101.832655,102.764394,81.7268797
2024-12-27 10:35:40.455,393,198.681441,193.670185,193.30355,190.564432,184.500037,125.345936,118.528811,106.635779,103.303359,77.3052597,0.265700333,-8.65475E-06,5.07886E-06,49.8149906,0.420004447,28.2003832,40.9329713,24.8223574,0.004386187,69.6108227,72.3717593,83.7463924,169.787021,167.419326,158.377883,144.711398,66.8162499,63.9606701,67.2887281,76.4498709,167.399201,166.596318,159.957436,152.243772,117.165032,109.350391,102.08125,102.981634,81.9024743
2024-12-27 10:35:50.455,394,199.2463,193.757256,193.371342,190.642168,184.625615,125.606696,118.817216,106.91997,103.575325,77.5387812,0.272017936,-8.19506E-06,5.0294E-06,49.9568815,0.424155366,28.2408324,41.0319924,24.8403031,0.004362522,69.8081479,72.5778633,83.9507772,169.924082,167.572729,158.583942,144.93055,67.0016421,64.1355364,67.4714483,76.6404823,167.568134,166.779255,160.165649,152.465423,117.453662,109.620887,102.369854,103.249775,82.1075717
2024-12-27 10:36:00.455,395,199.115426,193.853718,193.454312,190.756674,184.726909,125.8624,119.098691,107.199095,103.834092,77.7654096,0.266914253,-8.22418E-06,5.27069E-06,50.0784205,0.416325053,28.3130342,41.145434,24.8534145,0.004345629,70.0188987,72.7664189,84.1405306,170.081547,167.753133,158.782797,145.164783,67.2045296,64.3175235,67.6407781,76.8052926,167.730411,166.961391,160.374397,152.667735,117.712482,109.895965,102.640313,103.464445,82.4034627
2024-12-27 10:36:10.473,396,198.625979,193.898915,193.522835,190.824712,184.824325,126.124632,119.346471,107.471017,104.089549,77.9658295,0.270794489,-7.09053E-06,6.50095E-06,50.2223768,0.413425717,9.9E+37,41.2474903,24.8577148,0.004336921,70.2208412,72.9412739,84.3242001,170.186802,167.924185,158.954606,145.349086,67.3955752,64.4974197,67.8101627,76.9912846,167.901457,167.156707,160.572212,152.895629,117.968956,110.170009,102.902352,103.718693,82.5572361
2024-12-27 10:36:20.478,397,198.623709,193.925458,193.60524,190.902951,184.926707,126.38742,119.628315,107.753218,104.330263,78.2091508,0.273010503,-8.87617E-06,5.80551E-06,50.3438211,0.418535858,28.4520155,41.3510597,24.8577566,0.004351951,70.4203355,73.1523163,84.5225839,170.335292,168.093211,159.160512,145.585492,67.5849082,64.6765297,67.9780048,77.1749742,168.047982,167.346375,160.785277,153.087231,118.244846,110.450855,103.184385,103.945957,82.7418051
2024-12-27 10:36:30.455,398,198.887119,194.014255,193.669244,190.999524,185.025716,126.652814,119.926417,108.050176,104.586325,78.4590258,0.267636624,-9.01322E-06,4.78026E-06,50.4904287,0.419982935,28.5071555,41.4721366,24.8633955,0.004378501,70.6401862,73.3309384,84.7132,170.482436,168.253543,159.367894,145.792902,67.7940815,64.8604004,68.1568862,77.3489855,168.224148,167.520389,160.982376,153.301461,118.498038,110.709397,103.445819,104.198045,82.9856724
2024-12-27 10:36:40.506,399,198.998761,194.089405,193.750109,191.076207,185.131173,126.89833,120.210579,108.304828,104.865596,78.6757767,0.27176599,-8.98502E-06,5.00999E-06,50.628152,0.420483471,28.5417547,41.5960336,24.9302112,0.004343266,70.8456809,73.5254379,84.8992323,170.619795,168.427618,159.55749,146.007624,67.9831654,65.0364369,68.3282077,77.5216192,168.366444,167.698811,161.177905,153.512031,118.771182,110.999571,103.703459,104.449168,83.2374171
2024-12-27 10:36:50.455,400,199.16254,194.150728,193.813446,191.148467,185.232661,127.14676,120.470332,108.586422,105.113881,78.8903474,0.271769014,-7.094E-06,6.81411E-06,50.767266,0.417065563,9.9E+37,41.6570184,24.9426768,0.004327069,71.0328536,73.7144356,85.1022275,170.753106,168.581436,159.727797,146.224553,68.1885017,65.2249571,68.490613,77.7052142,168.534638,167.87315,161.378011,153.715723,119.024455,111.255897,103.979913,104.701086,83.4182784
2024-12-27 10:37:00.490,401,198.595391,194.20032,193.880678,191.239433,185.351668,127.405382,120.737278,108.868884,105.380069,79.1363967,0.270546031,-8.73079E-06,5.93609E-06,50.9134214,0.40975717,28.6852971,41.7996355,24.9577245,0.004368877,71.2479599,73.9277235,85.2946144,170.909544,168.763052,159.952185,146.440561,68.3879241,65.3974089,68.6824777,77.8866923,168.690343,168.051458,161.58122,153.945157,119.296499,111.542406,104.242573,104.947404,83.610012
2024-12-27 10:37:10.480,402,197.494946,194.230503,193.944155,191.320927,185.421147,127.649028,121.005987,109.157209,105.639925,79.3526987,0.270791099,-9.05113E-06,5.7676E-06,51.0340113,0.4026755,28.6952026,41.9054688,24.980504,0.004387655,71.4583821,74.1135193,85.477119,171.047772,168.907239,160.150464,146.661367,68.5664754,65.5693192,68.8573929,78.0573469,168.857954,168.22094,161.776412,154.133414,119.541522,111.802931,104.514105,105.196083,83.7753999
2024-12-27 10:37:20.455,403,196.981696,194.209373,194.001175,191.421907,185.521984,127.905058,121.295955,109.409403,105.880684,79.5801187,0.264232086,-7.39677E-06,5.66776E-06,51.1781493,0.408783157,28.6604232,42.0010611,24.9266548,0.004406043,71.6714392,74.3104562,85.6601206,171.164531,169.072914,160.331102,146.860042,68.763349,65.749286,69.0144544,78.2331758,169.001019,168.389591,161.960256,154.342548,119.800375,112.09491,104.768912,105.419019,83.9437455
2024-12-27 10:37:30.455,404,197.666764,194.207988,194.047636,191.471504,185.587915,128.149733,121.545885,109.686997,106.142908,79.8079374,0.270807223,-8.97532E-06,5.31022E-06,51.3068786,0.423657461,28.6444267,42.1231284,24.8996121,0.004374907,71.8752941,74.5106041,85.8546069,171.287529,169.237881,160.508465,147.080348,68.9678867,65.9432426,69.2088067,78.4080582,169.145848,168.567262,162.161097,154.524286,120.05767,112.354707,105.03635,105.654847,84.1246573
2024-12-27 10:37:40.455,405,198.906177,194.299243,194.111859,191.540852,185.706302,128.405477,121.8188,109.97555,106.37559,80.0338213,0.27373258,-8.99427E-06,5.48494E-06,51.4564469,0.428546899,28.6765595,42.2272333,24.9023871,0.004377702,72.0775195,74.7026971,86.0643199,171.434923,169.389541,160.710694,147.275213,69.1723364,66.1117255,69.3801815,78.577301,169.295453,168.731545,162.366609,154.742986,120.328377,112.623441,105.302269,105.90534,84.328867
2024-12-27 10:37:50.455,406,199.373357,194.403347,194.191275,191.624408,185.822291,128.652867,122.116171,110.24063,106.635168,80.2595391,0.276409517,-8.57294E-06,5.30213E-06,51.5741903,0.418512168,28.7682276,42.3330339,24.9145074,0.00434138,72.2892752,74.9006835,86.236038,171.551428,169.554038,160.894763,147.476657,69.3598179,66.287,69.5452266,78.7443591,169.458464,168.916534,162.547257,154.951994,120.571793,112.89813,105.543969,106.164285,84.4989016
2024-12-27 10:38:00.491,407,198.676923,194.447489,194.231085,191.709165,185.922895,128.891684,122.357012,110.507415,106.90011,80.5005906,0.263250463,-8.511E-06,5.77985E-06,51.7155571,0.409997283,28.7801885,42.4567038,24.9897163,0.004304106,72.4889811,75.0778407,86.4422459,171.698176,169.704077,161.091548,147.70476,69.5528655,66.4667075,69.7323525,78.9488293,169.606918,169.081215,162.749722,155.147058,120.839358,113.175785,105.824148,106.416357,84.607526
2024-12-27 10:38:10.455,408,197.927891,194.460227,194.290203,191.772958,185.989937,129.145184,122.638299,110.783098,107.153705,80.7132359,0.268127343,-9.44126E-06,5.34026E-06,51.8490351,0.407564343,28.7972419,42.5521042,25.0075657,0.004329895,72.7032889,75.2751652,86.6241296,171.814253,169.865375,161.268653,147.892138,69.7653485,66.6487074,69.9003806,79.1150208,169.770049,169.248943,162.929786,155.344792,121.106792,113.438333,106.096355,106.651441,84.8432043
2024-12-27 10:38:20.463,409,197.887632,194.477568,194.345302,191.847081,186.105675,129.394477,122.913902,111.051016,107.393687,80.939721,0.261780155,-7.69491E-06,6.01536E-06,52.0042503,0.416583685,9.9E+37,42.6591226,25.0327079,0.004343577,72.8955877,75.4715789,86.808301,171.952936,170.014819,161.457285,148.091805,69.9468854,66.8340187,70.0851203,79.2912391,169.90718,169.414312,163.13018,155.528436,121.321912,113.689075,106.350614,106.882175,85.0481234
2024-12-27 10:38:30.455,410,198.450622,194.519208,194.404788,191.93986,186.176025,129.633629,123.178264,111.325395,107.658696,81.1699033,0.269334191,-8.24128E-06,6.38816E-06,52.1476277,0.418272848,28.9256897,42.7745839,25.0465587,0.004354402,73.1183224,75.663311,86.9929835,172.084041,170.185694,161.633152,148.313021,70.1589924,67.0057339,70.2594608,79.4523583,170.065157,169.572911,163.32328,155.736452,121.594378,113.976375,106.616318,107.131776,85.223159
2024-12-27 10:38:40.455,411,198.888755,194.583095,194.46404,192.005757,186.270506,129.885156,123.454032,111.593253,107.90233,81.405734,0.274213035,-7.66579E-06,5.83116E-06,52.2762181,0.422429919,29.0167806,42.8862414,25.039496,0.004354514,73.3089302,75.8614311,87.1796319,172.206132,170.317498,161.824561,148.507345,70.3488317,67.1888943,70.4328092,79.6479511,170.211399,169.749732,163.514648,155.920962,121.851356,114.242022,106.880704,107.36592,85.5027721
2024-12-27 10:38:50.458,412,199.122199,194.633371,194.522903,192.066523,186.368492,130.125872,123.692587,111.873724,108.143902,81.6203561,0.266175437,-7.64314E-06,6.52429E-06,52.3962941,0.418291707,9.9E+37,42.9989493,25.080451,0.004385038,73.5341127,76.0571361,87.3976111,172.341248,170.476122,162.004343,148.702993,70.552328,67.366143,70.6152705,79.8120219,170.345769,169.914662,163.694084,156.118373,122.100114,114.509931,107.135279,107.58494,85.7238966
2024-12-27 10:39:00.482,413,199.064518,194.688008,194.568631,192.142958,186.442749,130.374941,123.978828,112.137492,108.403027,81.8314462,0.266417227,-8.39636E-06,6.11867E-06,52.5323206,0.41826956,29.0218161,43.1063427,25.1471196,0.004335441,73.7464388,76.2340873,87.5451695,172.455599,170.63007,162.179141,148.906807,70.7479724,67.5557821,70.7668333,79.9885247,170.504072,170.090365,163.898914,156.302439,122.354571,114.771449,107.403341,107.837376,85.8546875
2024-12-27 10:39:10.455,414,199.135078,194.741598,194.625691,192.208178,186.521552,130.625872,124.253439,112.399398,108.644862,82.0795424,0.265219147,-8.80198E-06,5.91113E-06,52.6826118,0.418277381,29.0458906,43.221852,25.1661819,0.004357794,73.9572122,76.4303934,87.7498374,172.582843,170.785049,162.372464,149.10982,70.9398157,67.7321866,70.961136,80.1603762,170.643399,170.243824,164.063431,156.492489,122.600897,115.038348,107.665148,108.049801,85.9643029
2024-12-27 10:39:20.508,415,199.201356,194.829976,194.693169,192.291048,186.638786,130.880502,124.509592,112.694988,108.895447,82.3023403,0.271279524,-8.75737E-06,5.48078E-06,52.8208268,0.417329375,29.0729248,43.3455477,25.2038688,0.00439689,74.1543539,76.630368,87.9253757,172.718933,170.935679,162.54049,149.302232,71.1334574,67.9057973,71.1187186,80.350911,170.780808,170.413018,164.260235,156.684032,122.858989,115.303829,107.926884,108.304894,86.1380054
2024-12-27 10:39:30.456,416,198.978242,194.874259,194.75614,192.355544,186.732633,131.11127,124.77896,112.950042,109.151142,82.538052,0.269329466,-9.31252E-06,5.59126E-06,52.9446012,0.417076671,29.0206415,43.4343521,25.1787911,0.00429119,74.3594587,76.8136286,88.1201004,172.831878,171.060307,162.71837,149.497849,71.3340111,68.0865195,71.2927351,80.5199294,170.917133,170.567987,164.429424,156.876633,123.092562,115.570853,108.167573,108.524247,86.1946521
2024-12-27 10:39:40.501,417,199.064977,194.919114,194.813684,192.439176,186.823502,131.361332,125.023508,113.209681,109.39336,82.7589802,0.27079475,-7.6302E-06,6.18246E-06,53.0944222,0.419025868,9.9E+37,43.552682,25.1818317,0.004377322,74.5777094,77.0125214,88.2980572,172.959642,171.23943,162.904333,149.715866,71.5312943,68.2864799,71.4609852,80.7026775,171.086336,170.737156,164.627727,157.073853,123.351464,115.834113,108.451086,108.768207,86.521597
2024-12-27 10:39:50.455,418,199.032909,194.967899,194.8698,192.492378,186.90292,131.584553,125.300576,113.485647,109.622488,82.9753559,0.264968474,-9.55982E-06,5.41145E-06,53.2404114,0.416583221,29.1138222,43.6593511,25.1459492,0.004322132,74.7893501,77.1919263,88.4924073,173.0883,171.388438,163.079997,149.896329,71.7155958,68.4523225,71.6417628,80.8712581,171.202069,170.912125,164.793627,157.250593,123.605872,116.080601,108.700737,109.006394,86.6616304
2024-12-27 10:40:00.455,419,199.084355,195.000818,194.910394,192.570504,187.007933,131.827022,125.545393,113.742821,109.871203,83.2061849,0.266419045,-9.45813E-06,5.41121E-06,53.377161,0.419018702,29.0797762,43.7825877,25.1112515,0.004345145,74.9879459,77.4067721,88.6855131,173.221493,171.53965,163.250686,150.105066,71.9312558,68.6499839,71.8196031,81.0543039,171.378799,171.054767,164.986503,157.428791,123.839417,116.349376,108.967801,109.243522,86.986914
2024-12-27 10:40:10.460,420,199.025343,195.055639,194.979509,192.629222,187.084018,132.069789,125.799195,114.010083,110.134263,83.4239529,0.266911836,-7.58975E-06,6.47691E-06,53.5160726,0.415114434,9.9E+37,43.8915202,25.1653477,0.004403717,75.184404,77.5997103,88.8779719,173.324626,171.683839,163.421279,150.293491,72.1176078,68.8109701,71.9971323,81.2426418,171.501468,171.22008,165.155119,157.626666,124.114279,116.635739,109.216035,109.483279,87.0055215
2024-12-27 10:40:20.456,421,198.998928,195.11245,195.029696,192.719211,187.174515,132.306742,126.073239,114.273819,110.388078,83.6701446,0.264222736,-8.96145E-06,5.61183E-06,53.6591331,0.417797836,29.1489462,43.9969574,25.205492,0.00438264,75.4111066,77.7897403,89.0529061,173.442795,171.824339,163.607631,150.502614,72.3207702,69.004533,72.1737129,81.4041342,171.653471,171.380047,165.346642,157.82166,124.332297,116.882759,109.470286,109.719918,87.1610177
2024-12-27 10:40:30.478,422,199.044465,195.165165,195.085007,192.782374,187.254517,132.535589,126.336807,114.537353,110.624661,83.8806112,0.265694029,-9.17986E-06,5.66822E-06,53.8024958,0.416343129,29.1636852,44.1203048,25.2518636,0.00436456,75.607159,77.9951171,89.2683727,173.577247,171.974552,163.782963,150.700576,72.5189757,69.1793891,72.3475342,81.5649742,171.803981,171.527236,165.54046,158.001315,124.590641,117.134183,109.738067,109.967943,87.4323817
2024-12-27 10:40:40.460,423,199.013753,195.210821,195.151266,192.851121,187.339799,132.786492,126.609076,114.8018,110.870819,84.1081588,0.264225557,-7.80585E-06,6.28832E-06,53.9266996,0.418532541,9.9E+37,44.2234684,25.2668327,0.004354589,75.8172261,78.1675343,89.4315012,173.707107,172.121917,163.967365,150.889069,72.7014674,69.3693251,72.5142514,81.7357866,171.920497,171.680557,165.710796,158.175505,124.834953,117.410646,109.98627,110.184935,87.5733413
2024-12-27 10:40:50.455,424,199.260231,195.249586,195.188378,192.91404,187.424914,133.00575,126.844093,115.061071,111.117461,84.3401525,0.273241014,-8.85906E-06,6.18362E-06,54.0785256,0.419998486,29.2111436,44.3515844,25.3549268,0.004340281,76.013901,78.3644278,89.6249902,173.810934,172.255127,164.120084,151.068869,72.9028515,69.5512088,72.6902087,81.9384466,172.05475,171.84457,165.888872,158.388104,125.073532,117.662603,110.249988,110.427273,87.7971238
2024-12-27 10:41:00.455,425,199.49582,195.312705,195.261718,192.977513,187.517343,133.249009,127.097819,115.33392,111.345004,84.566621,0.270065972,-8.59905E-06,5.69988E-06,54.2113872,0.422419354,29.3107174,44.4547095,25.3524964,0.004339226,76.228121,78.5567746,89.8104916,173.93308,172.39625,164.286083,151.265564,73.1028473,69.7268344,72.869236,82.0974478,172.204451,171.991723,166.054271,158.54673,125.316162,117.910155,110.496655,110.632579,88.0045909
2024-12-27 10:41:10.455,426,199.666703,195.378557,195.319108,193.070595,187.607571,133.465509,127.373623,115.600795,111.604169,84.7741372,0.269332731,-8.7821E-06,5.92407E-06,54.3490738,0.420749956,9.9E+37,44.5919621,25.3506885,0.004350989,76.4399522,78.7599641,90.0010371,174.054908,172.542084,164.465229,151.452693,73.297574,69.9130498,73.0506988,82.2881314,172.339956,172.153353,166.244123,158.725632,125.567095,118.162575,110.739667,110.87819,88.1762766
2024-12-27 10:41:20.475,427,199.759793,195.449113,195.369647,193.120493,187.697383,133.708123,127.624873,115.858928,111.838377,85.0159594,0.266426699,-7.50771E-06,6.42491E-06,54.4993978,0.421948469,9.9E+37,44.6950682,25.3418781,0.004341671,76.6617268,78.950627,90.2025504,174.182478,172.691253,164.643031,151.658534,73.5018726,70.1051695,73.2278484,82.4470246,172.471184,172.297445,166.417929,158.908346,125.803286,118.423648,111.001005,111.086146,88.3895743
2024-12-27 10:41:30.455,428,199.79453,195.508123,195.434425,193.203182,187.782654,133.943941,127.872874,116.133695,112.083185,85.2556219,0.269338086,-9.02547E-06,5.89934E-06,54.6269837,0.419491373,29.4811233,44.8146215,25.3881896,0.00432385,76.8434612,79.1328608,90.3690278,174.288132,172.825674,164.792232,151.83519,73.6995419,70.2807967,73.3845332,82.6328582,172.601207,172.460124,166.569442,159.097529,126.035261,118.702021,111.274227,111.337757,88.6197683
2024-12-27 10:41:40.455,429,199.643879,195.559852,195.47894,193.258682,187.865947,134.181582,128.109633,116.384052,112.327367,85.4684368,0.265222324,-8.52117E-06,5.75119E-06,54.7804772,0.418523078,29.4785494,44.9296375,25.4569941,0.004360342,77.0588951,79.3443027,90.5553489,174.407902,172.978266,164.963013,152.017961,73.9029866,70.4484687,73.558528,82.8204254,172.745999,172.606363,166.757118,159.277672,126.296693,118.956332,111.521108,111.575576,88.8070768
2024-12-27 10:41:50.493,430,199.599416,195.609241,195.545619,193.330085,187.940435,134.397504,128.384948,116.645949,112.56855,85.6934043,0.26081144,-8.25977E-06,6.50534E-06,54.9191371,0.417311368,29.4441848,45.0281212,25.4387652,0.004298366,77.2775136,79.533018,90.7667665,174.536715,173.109953,165.140049,152.218899,74.1096223,70.6394365,73.7413386,82.9942447,172.886586,172.776384,166.934925,159.467569,126.5352,119.206254,111.762694,111.809296,89.0093788
2024-12-27 10:42:00.455,431,199.59381,195.641484,195.571441,193.382383,188.016467,134.635824,128.621449,116.90683,112.807616,85.9065249,0.26373135,-9.17917E-06,5.78494E-06,55.0584619,0.419999891,9.9E+37,45.1535108,25.3869673,0.00435951,77.4766788,79.7054216,90.9375081,174.655702,173.258651,165.306107,152.38643,74.2892071,70.8119186,73.9127394,83.1633133,173.01999,172.910202,167.088502,159.639647,126.756576,119.446221,112.01937,112.016325,89.2158326
2024-12-27 10:42:10.455,432,199.550975,195.714841,195.663938,193.471268,188.119673,134.88581,128.901366,117.177435,113.057907,86.1572825,0.266420383,-9.28779E-06,6.22499E-06,55.2051514,0.417331156,29.5460026,45.2900811,25.4413699,0.004395707,77.7054394,79.9343795,91.1335109,174.780442,173.38622,165.476399,152.577695,74.4893821,71.0094271,74.10198,83.3468231,173.161667,173.073023,167.271899,159.817813,127.006139,119.715557,112.285545,112.250487,89.3751247
2024-12-27 10:42:20.455,433,199.616335,195.765374,195.713118,193.537092,188.184578,135.107837,129.131829,117.430389,113.30246,86.3814268,0.270546322,-9.4401E-06,6.12491E-06,55.3220369,0.420498756,29.6380673,45.3975032,25.4312524,0.00430029,77.9012951,80.1204052,91.3223076,174.87745,173.531163,165.63366,152.782157,74.691442,71.1804185,74.2578693,83.5271268,173.271078,173.197774,167.435857,159.983675,127.229648,119.953784,112.514394,112.463894,89.5542205
2024-12-27 10:42:30.477,434,199.663771,195.803472,195.771444,193.60874,188.263335,135.321089,129.392139,117.693539,113.520639,86.5957157,0.271276227,-9.71051E-06,6.56358E-06,55.4695671,0.419510394,29.796085,45.4833773,25.4601368,0.00434263,78.1160048,80.3209921,91.4985744,174.989972,173.672766,165.792526,152.970532,74.8942777,71.3810563,74.4372433,83.7137111,173.395088,173.35109,167.603334,160.166284,127.476641,120.219288,112.770252,112.69328,89.7594674
