Channels,Name,Function,Range/Arg1,Res/Arg2,NPLC,Channel Delay (Seconds),Scale,Function,Gain (M),Offset (B),Label,Test,Low,High,Delta,After N,Alarm,,,,,,,,,,,,,,,,,,,,,,,
2024-09-26 09:42:03.282,14,14.8046188,14.9192291,14.9434695,14.9398611,14.9405649,15.5513909,15.7900968,16.0090664,16.0963965,16.5491516,0.31063791,-2.37846E-06,-1.46576E-06,17.1271746,0.027699802,14.0107592,17.5504743,14.1565869,0.004610021,16.9921603,16.9630953,16.676756,15.1256292,15.0445601,15.1434689,15.3577264,17.3814516,17.664382,17.6111683,17.140457,15.096131,15.0547087,15.0992448,15.2931097,15.410577,15.649002,16.0004864,16.260988,16.9263968
2024-09-26 09:42:13.282,15,14.8044911,14.9323623,14.9316073,14.9213812,14.9399632,15.5543547,15.7805631,15.9949578,16.0867729,16.5433623,0.315243944,-1.72115E-06,-2.127E-06,17.1218228,0.028190563,14.0327836,17.5451454,14.1699065,0.004580426,16.9812962,16.977853,16.6704569,15.1293283,15.0531286,15.1375052,15.3723881,17.3661965,17.6417878,17.6027577,17.1332322,15.0965055,15.0479361,15.0900754,15.2841358,15.3998783,15.6566294,16.0068508,16.2699308,16.9178506
2024-09-26 09:42:23.282,16,14.8132077,14.9009396,14.9472603,14.9313432,14.9457002,15.5441203,15.7692227,15.9890408,16.0778577,16.513609,0.307457263,-2.228E-06,-1.77986E-06,17.1008032,0.027697935,14.0062942,17.5362077,14.1504026,0.004574327,16.9720844,16.9604285,16.666564,15.1127001,15.0391834,15.1322234,15.3730964,17.3625939,17.6452076,17.6066209,17.132027,15.1129473,15.0718181,15.1110541,15.2716779,15.4415667,15.6452532,16.0064815,16.2498919,16.9214461
2024-09-26 09:42:33.282,17,14.7888663,14.9228653,14.9261819,14.9430688,14.9307334,15.5443387,15.7616395,15.9633632,16.0652016,16.5159384,0.306963496,-4.00993E-07,-1.00191E-06,17.108558,0.027699014,13.9798176,17.544833,14.1819146,0.00460606,16.9758666,16.9449794,16.6370582,15.1211888,15.0334528,15.1148525,15.3492531,17.3531657,17.6267248,17.586823,17.1246984,15.1003745,15.0610526,15.1113362,15.2871432,15.4020373,15.6443121,15.9815869,16.2619408,16.8990734
2024-09-26 09:42:43.282,18,14.7831972,14.9140307,14.9257771,14.9239716,14.9199444,15.5486585,15.7528846,15.9611244,16.071513,16.5009246,0.30820161,-5.65782E-07,-1.31646E-06,17.1021461,0.027697441,13.9943114,17.5551853,14.1677173,0.004597314,16.9626242,16.9440237,16.6524217,15.1206864,15.0482615,15.1303293,15.370504,17.3572277,17.6336093,17.5936968,17.1149743,15.1014101,15.0794245,15.1166292,15.2822557,15.4174776,15.626971,15.9956324,16.2409704,16.9022407
2024-09-26 09:42:53.282,19,15.6391623,14.9330313,14.9265407,14.9234274,14.9344214,15.5370173,15.7505819,15.9549725,16.0615759,16.4834473,0.307727287,-1.08719E-06,-1.18241E-06,17.0831704,0.056489732,13.985038,17.5210638,14.1608546,0.004492548,16.977027,16.9365872,16.6369917,15.1211775,15.0620598,15.1375708,15.3636149,17.3195021,17.6147709,17.5782759,17.0993015,15.0980857,15.0795898,15.1147381,15.2655153,15.4117304,15.6275148,15.9862174,16.2332256,16.9163632
2024-09-26 09:43:03.282,20,22.0879376,15.3165617,14.9855112,14.9511224,14.9787866,15.5272006,15.7393576,15.9692704,16.0631948,16.4904489,0.327464514,-5.07077E-07,-2.21182E-06,17.0983996,0.112089767,14.0163254,17.525534,14.1489275,0.004469431,16.9346527,16.9184038,16.639185,15.1571822,15.0562143,15.1157105,15.353712,17.3275307,17.6139359,17.5578638,17.109209,15.0918218,15.0671354,15.1067126,15.2737428,15.4348781,15.6203924,15.9739442,16.2279703,16.9753192
2024-09-26 09:43:13.278,21,31.1148633,16.2250741,15.130915,15.0379955,15.0347222,15.550368,15.7316085,15.9464179,16.0388856,16.480199,0.343337948,-1.96383E-06,-1.50436E-06,17.0725092,0.154038826,13.9895017,17.5199966,14.1650104,0.004541857,16.9349759,16.9286729,16.6431421,15.2127393,15.0987942,15.1455058,15.3604984,17.3175998,17.5947518,17.5643739,17.1032524,15.1209376,15.066816,15.1068935,15.2759589,15.5117537,15.6161884,15.9594306,16.2260844,17.039742
2024-09-26 09:43:23.305,22,39.8359916,17.4662162,15.4192832,15.1786031,15.1717754,15.5469796,15.720923,15.9311138,16.049178,16.526037,0.345738244,-2.17623E-06,-2.84301E-06,17.1263665,0.179888116,13.973582,17.5165838,14.1421217,0.004511701,16.9227455,16.899299,16.6383349,15.3340917,15.1359905,15.1604422,15.3669877,17.3069177,17.6132575,17.5549486,17.1202113,15.1745996,15.0867162,15.1461009,15.3066248,15.6167635,15.6261099,15.9732277,16.2291841,17.1493558
2024-09-26 09:43:33.302,23,47.7141191,18.8650084,15.799178,15.3606576,15.3228655,15.5625482,15.7273355,15.9250677,16.0508384,16.4715369,0.361848486,-3.2165E-06,-2.12607E-06,17.0628142,0.202063616,13.9828134,17.5108776,14.1522204,0.004446484,16.9256704,16.8951222,16.6255669,15.4834824,15.1862725,15.1901735,15.3533069,17.3132166,17.5824174,17.5632125,17.1176086,15.2544336,15.1170674,15.1544915,15.3064504,15.7498726,15.6449338,15.9616061,16.2103226,17.2390664
2024-09-26 09:43:43.277,24,53.1470861,20.224989,16.2742563,15.6293603,15.5140314,15.5839995,15.7099382,15.9297521,16.0319335,16.478,0.367460447,-3.90131E-07,-2.51112E-06,17.0483715,0.193759201,13.9703953,17.5110494,14.1666328,0.004487473,16.9093837,16.8986895,16.6360741,15.6652925,15.2690657,15.2133318,15.3762795,17.3036666,17.5817541,17.5614679,17.1201669,15.3288528,15.1181365,15.1632168,15.3248152,15.8799969,15.6411426,15.9584176,16.1943289,17.3200793
2024-09-26 09:43:53.277,25,55.0496658,21.6847238,16.7783628,15.952242,15.7341008,15.6156984,15.7099339,15.9180782,16.0169604,16.4685543,0.349386371,-2.90171E-06,-2.61952E-06,17.0581875,0.170846325,13.9923123,17.489397,14.1465383,0.004540112,16.9063564,16.8939411,16.6448281,15.84872,15.325952,15.2322148,15.4050076,17.2841363,17.5772036,17.5537524,17.1456388,15.4401553,15.172621,15.2019937,15.3411553,16.0194826,15.6541309,15.9468476,16.1961431,17.3736354
2024-09-26 09:44:03.325,26,54.4352282,23.1363308,17.3257547,16.2650227,15.9713926,15.6586214,15.7044233,15.9008452,16.0374452,16.4760112,0.346234596,-4.28728E-07,-1.86837E-06,17.045771,0.154031544,13.949939,17.4853411,14.1562145,0.004471959,16.8858627,16.9048663,16.6600685,16.0534105,15.3988991,15.2822293,15.4242154,17.29151,17.5754669,17.5405562,17.1661694,15.5529802,15.2288012,15.2462866,15.411566,16.1255745,15.66326,15.9489887,16.2126243,17.4140739
