2024-12-19 09:42:54.503,89,112.424959,89.674079,81.3272569,73.9037158,66.3393009,32.9647094,30.538076,28.4967499,29.467349,27.3200767,0.298859243,-1.27994E-06,-1.05206E-06,26.6133203,0.259545201,9.9E+37,27.1020603,23.2250605,0.00444346,27.3096647,28.3447374,30.6970502,55.8752132,49.0990849,41.7059494,37.6096803,27.8060266,28.1332108,28.7156188,30.0526941,47.7954819,44.1760893,40.5530875,41.0431678,30.2469563,29.0594499,28.5935748,30.0971305,31.6117452
2024-12-19 09:43:04.448,90,113.452886,90.2985946,81.9888633,74.6244689,67.0165899,33.1890064,30.7154797,28.6226828,29.6100301,27.3918016,0.29323047,-2.59432E-06,-1.41723E-06,26.6330305,0.259074005,23.1989857,27.0928797,23.2159848,0.004416548,27.3343741,28.382209,30.8154659,56.4055561,49.6070015,42.1082061,37.9246191,27.849671,28.1739892,28.7701389,30.1332087,48.2727949,44.6265405,40.9536947,41.3912912,30.4148928,29.1805736,28.7031849,30.2176758,31.6945384
2024-12-19 09:43:14.470,91,113.670476,90.8971119,82.6583922,75.2921653,67.6523264,33.4076584,30.8868196,28.7313088,29.724911,27.4293845,0.298831769,-6.01606E-07,-8.17703E-07,26.6587973,0.253959262,9.9E+37,27.078625,23.208166,0.004499714,27.3944192,28.4498916,30.9180859,56.9093678,50.0853705,42.5205731,38.2524824,27.8773907,28.2114475,28.8133139,30.2261327,48.76888,45.1016482,41.3715206,41.7642668,30.5742139,29.3117819,28.825241,30.3457188,31.8355056
2024-12-19 09:43:24.498,92,113.669637,91.4667622,83.3059561,75.974916,68.293377,33.6185619,31.0372789,28.8536701,29.8432451,27.4910837,0.296165219,-2.635E-06,-1.59519E-06,26.6720342,0.251785405,23.1958639,27.1033482,23.2189054,0.004525389,27.4143452,28.5032843,31.0211649,57.4301936,50.5553893,42.9367178,38.580711,27.8969253,28.2431407,28.8539414,30.2986792,49.2552478,45.5558125,41.7614365,42.1443078,30.746343,29.43506,28.9357023,30.4736556,31.9033217
2024-12-19 09:43:34.463,93,113.440624,91.9789728,83.9192076,76.6108843,68.9214746,33.8345126,31.2336877,28.960108,29.9755199,27.548001,0.294943719,-6.62159E-07,-1.10152E-06,26.6874602,0.249369229,9.9E+37,27.1025513,23.1932417,0.004644904,27.4556344,28.5784929,31.1388667,57.9355381,51.0507756,43.3482457,38.9131293,27.9527752,28.2943213,28.8992124,30.3728827,49.7351132,46.014851,42.1849395,42.4812245,30.9113115,29.5719358,29.0445476,30.6320612,32.0159552
2024-12-19 09:43:44.510,94,113.536178,92.4834314,84.5522689,77.2766218,69.5386565,34.0468631,31.4112203,29.0940536,30.0963063,27.6038322,0.290072605,-2.65511E-06,-1.50251E-06,26.6961387,0.250802687,23.223922,27.1102246,23.1933149,0.004560916,27.5072257,28.638071,31.2615943,58.4420722,51.5319955,43.7694843,39.2419913,27.9985656,28.3199904,28.9418749,30.4660063,50.2417624,46.4714629,42.5764701,42.86662,31.0795383,29.7007612,29.1579766,30.7729844,32.1336406
2024-12-19 09:43:54.450,95,113.83683,92.9799195,85.1593238,77.9079996,70.1667778,34.2768502,31.5997184,29.1918135,30.2346597,27.6684419,0.297616832,-1.98994E-06,-8.07765E-07,26.7102407,0.257143996,9.9E+37,27.1097189,23.2042968,0.004517752,27.5551485,28.6978221,31.3789811,58.9426249,52.0047484,44.1812073,39.574682,28.0352557,28.3656361,28.9944251,30.542702,50.7154136,46.9228549,42.9675696,43.2318354,31.2405082,29.8347588,29.2501881,30.8861253,32.2298392
2024-12-19 09:44:04.448,96,114.78335,93.5043558,85.77939,78.548433,70.8014441,34.4834602,31.7765916,29.3536931,30.3524012,27.7206983,0.297636835,-2.86034E-06,-1.56099E-06,26.7280015,0.262242429,23.2260501,27.1217487,23.1981329,0.004436907,27.6007031,28.7817345,31.4760246,59.4460319,52.4936174,44.5897218,39.9058062,28.0850941,28.3837947,29.0637716,30.6238834,51.2127843,47.3903382,43.3905858,43.6089995,31.4321094,29.9747173,29.3667637,31.0462975,32.3429368
2024-12-19 09:44:14.448,97,115.464614,94.0413517,86.3809229,79.1966947,71.3885055,34.7116534,31.9557439,29.4516326,30.4841582,27.7689058,0.291262135,-1.84203E-06,-1.68371E-06,26.7368033,0.257850927,23.2492025,27.1085172,23.2005147,0.004517615,27.6233932,28.8460657,31.5883037,59.9493395,52.977564,45.0168957,40.2530428,28.1272595,28.4353089,29.1094744,30.7074122,51.7167433,47.8533366,43.8099677,43.9818398,31.6043773,30.1158048,29.4966103,31.1818538,32.4452103
2024-12-19 09:44:24.469,98,115.667668,94.5764741,86.9831671,79.8107557,71.9953766,34.940584,32.1335357,29.5922265,30.6189841,27.8462222,0.294940464,-1.99988E-06,-2.05581E-06,26.7638697,0.254204097,23.2843886,27.1158613,23.2026168,0.004577545,27.6793986,28.9069749,31.704555,60.4545473,53.4696571,45.4553985,40.5921506,28.1464462,28.4757817,29.1477138,30.7912044,52.1981433,48.306894,44.2276767,44.3580815,31.783417,30.2575387,29.6163645,31.3230096,32.5400134
2024-12-19 09:44:34.466,99,115.487337,95.0708496,87.5766873,80.4279318,72.5988194,35.1878862,32.3232356,29.7304594,30.7624688,27.9084567,0.297382648,-1.31808E-06,-7.78181E-07,26.7908243,0.252509631,9.9E+37,27.1276568,23.2218802,0.004489855,27.7431523,28.9869466,31.8147364,60.9478403,53.9472502,45.8699812,40.9480959,28.2197982,28.5220925,29.2116934,30.883395,52.6963689,48.7756566,44.651248,44.7285932,31.9691246,30.4044205,29.7438249,31.4721973,32.6473642
2024-12-19 09:44:44.448,100,115.384561,95.5331388,88.1476385,81.0367263,73.1793492,35.4045054,32.5159536,29.8657581,30.8947565,27.968807,0.299819155,-6.788E-07,-6.81342E-07,26.8009592,0.255432463,9.9E+37,27.1270218,23.2547549,0.004466528,27.7776962,29.0473585,31.9357425,61.4373758,54.4209056,46.2920767,41.2938098,28.2542449,28.5577362,29.2707772,30.9579171,53.1807316,49.2523871,45.0616986,45.1082805,32.1357415,30.5526055,29.8582609,31.6114049,32.7445079
2024-12-19 09:44:54.474,101,115.51458,95.9768663,88.720013,81.6405039,73.8000375,35.656874,32.696001,30.0029592,31.0440483,28.0450162,0.289810142,-1.87878E-06,-1.30768E-06,26.8370866,0.253484247,9.9E+37,27.1320657,23.2279971,0.004591242,27.8226867,29.1129375,32.0440689,61.9337132,54.8912514,46.7171986,41.6448186,28.2885001,28.5951125,29.3131896,31.053101,53.6741566,49.6976601,45.4908498,45.4807368,32.3409374,30.6909728,29.9798258,31.7557226,32.8533923
2024-12-19 09:45:04.501,102,115.423372,96.4199678,89.2805052,82.2415343,74.3697356,35.8937355,32.8765379,30.1493915,31.18975,28.0985901,0.293702133,-2.38863E-06,-1.68879E-06,26.8458508,0.250089897,23.2854217,27.1412157,23.2233448,0.004530528,27.8875256,29.1810159,32.1509683,62.4120686,55.3835457,47.1380247,41.9890279,28.347913,28.6426996,29.3751895,31.1451501,54.1633191,50.1759639,45.916983,45.8709662,32.5110625,30.8528873,30.1258194,31.9040127,32.9629368
2024-12-19 09:45:14.448,103,115.364495,96.8322838,89.8304058,82.806594,74.9434754,36.1305362,33.0931781,30.2718903,31.3172635,28.1564965,0.301282196,-1.12301E-06,-9.02986E-07,26.8599135,0.251782727,9.9E+37,27.1423163,23.2177282,0.004617406,27.9517859,29.2779577,32.2774795,62.8946889,55.8551208,47.5570616,42.3303112,28.3915923,28.6901932,29.4404224,31.2159753,54.6388344,50.64472,46.336183,46.2365557,32.7058028,31.0010443,30.2286591,32.0579508,33.0699297
2024-12-19 09:45:24.475,104,116.107227,97.2681794,90.3503021,83.3915172,75.4917768,36.3655147,33.2967917,30.4264481,31.4786675,28.2443674,0.294451212,-1.47339E-06,-8.50753E-07,26.8838272,0.25979471,9.9E+37,27.1418254,23.2342478,0.004530999,27.985971,29.3203081,32.3905599,63.3919866,56.3048672,47.9786793,42.6816489,28.4354579,28.7317203,29.4859396,31.3157523,55.1395067,51.1146021,46.7488598,46.6181533,32.8917245,31.1551081,30.3760481,32.211351,33.1715706
2024-12-19 09:45:34.448,105,116.880346,97.7363915,90.8886515,83.9734372,76.0570744,36.6039693,33.4878876,30.585732,31.6016589,28.3184709,0.299813313,-3.04663E-06,-1.8203E-06,26.8964283,0.257149122,23.3158644,27.1658899,23.2532227,0.004559889,28.037966,29.4088483,32.5036779,63.8776818,56.8204126,48.4251219,43.0312218,28.4739818,28.790662,29.5510438,31.4020053,55.6242857,51.57922,47.1678985,46.9760334,33.0780867,31.3167664,30.512444,32.3477297,33.3027181
2024-12-19 09:45:44.449,106,117.202218,98.1929431,91.4150804,84.5333559,76.6367799,36.8306319,33.6774537,30.7322336,31.7528766,28.3805332,0.297381007,-3.30617E-06,-1.67077E-06,26.9341037,0.256631107,23.3322824,27.1622095,23.2463289,0.004532839,28.083999,29.4639381,32.6269265,64.3386814,57.2964546,48.8524237,43.369074,28.5229028,28.804495,29.5981096,31.4916827,56.1083933,52.0151973,47.5994656,47.3678022,33.2848699,31.4930452,30.6273863,32.5048315,33.4045643
2024-12-19 09:45:54.448,107,117.167233,98.6137193,91.9133353,85.0866123,77.1759606,37.0897341,33.8868159,30.8718542,31.902292,28.4385296,0.292973649,-2.84231E-06,-1.68671E-06,26.9557503,0.256394487,23.359487,27.1725997,23.2667052,0.004658302,28.1508357,29.5545959,32.7485535,64.8307551,57.7771786,49.2684964,43.7351533,28.5875871,28.8736126,29.6686874,31.5856716,56.59208,52.499071,48.0422083,47.7561204,33.4711008,31.6414598,30.7833884,32.660809,33.4979006
2024-12-19 09:46:04.459,108,117.025571,99.0002956,92.4245416,85.6441359,77.7087474,37.3350235,34.0935574,31.0169109,32.0552734,28.5218908,0.299338805,-2.47761E-06,-8.09383E-07,26.9786343,0.253004661,23.3279136,27.1530089,23.28443,0.004485952,28.2146517,29.6210787,32.8438578,65.3010697,58.2241166,49.6940831,44.0800488,28.6366169,28.9050763,29.7230202,31.690342,57.087001,52.9703614,48.4853368,48.1463831,33.6994022,31.8133007,30.9281217,32.8220709,33.6549711
2024-12-19 09:46:14.448,109,116.960013,99.4012207,92.9205526,86.1821781,78.2562515,37.5846016,34.3037751,31.1899213,32.2078141,28.6004159,0.295174713,-1.48402E-06,-6.78106E-07,26.9900666,0.253000244,9.9E+37,27.1900683,23.2876799,0.004573874,28.2488839,29.717087,32.9648783,65.7682239,58.7121622,50.1279127,44.4540353,28.6818939,28.9622549,29.8014946,31.7767196,57.552345,53.4478148,48.8837814,48.5035808,33.8751445,31.9751735,31.0627094,32.9706381,33.7460573
2024-12-19 09:46:24.509,110,117.626122,99.8089019,93.4066432,86.7123372,78.7674492,37.8476596,34.5221742,31.338121,32.3549756,28.6803983,0.298120542,-9.79949E-07,-6.62159E-07,27.0007783,0.261032994,9.9E+37,27.1736489,23.2818651,0.004552878,28.3425303,29.7834171,33.098645,66.247664,59.1776686,50.5653933,44.8191214,28.7463215,29.0239166,29.8480816,31.8498529,58.0485281,53.912029,49.3370993,48.8841098,34.0785545,32.1500537,31.2023222,33.1246092,33.8822458
2024-12-19 09:46:34.448,111,118.109053,100.23802,93.8836947,87.2608269,79.3127508,38.1002211,34.739465,31.5028169,32.5188958,28.7385865,0.293705016,-2.43716E-06,-1.99133E-06,27.0421661,0.25663744,9.9E+37,27.1857593,23.2756541,0.004571615,28.3738213,29.8641859,33.2072074,66.6988478,59.6385838,50.9925072,45.1643275,28.788039,29.0734193,29.8989599,31.963218,58.5157093,54.3614794,49.7489617,49.2518206,34.2692472,32.3077531,31.3547417,33.2603224,33.9836107
2024-12-19 09:46:44.513,112,118.172921,100.62187,94.371815,87.7755684,79.8289048,38.3443199,34.9420475,31.6608711,32.6722452,28.8321103,0.291264905,-2.49263E-06,-1.01092E-06,27.0553947,0.254673501,23.34102,27.1882795,23.2476495,0.004460187,28.4373774,29.9443496,33.3317218,67.181727,60.1297336,51.4258792,45.5306854,28.8487643,29.1109807,29.9797659,32.0449269,58.9947636,54.8361969,50.1706496,49.6361881,34.4924122,32.4841233,31.4968091,33.4248634,34.0910025
2024-12-19 09:46:54.465,113,117.952283,100.986076,94.8458428,88.2861083,80.3435715,38.5987052,35.1551656,31.8235737,32.8359915,28.8970226,0.300534915,-3.05055E-06,-1.24111E-06,27.0828557,0.252989129,23.3567785,27.2006622,23.2154206,0.004500814,28.5013522,30.0096029,33.4532156,67.6267039,60.5734776,51.8438508,45.8802429,28.9094125,29.1570549,30.0359575,32.1411697,59.4701182,55.3018798,50.6128202,50.03334,34.6911991,32.6419458,31.6504876,33.6020505,34.2005561
2024-12-19 09:47:04.448,114,117.922943,101.35255,95.3022853,88.8064611,80.8530032,38.8591197,35.3736332,31.9862233,32.9836897,28.99068,0.286412165,-1.22863E-06,-6.19402E-07,27.0987355,0.255167383,9.9E+37,27.1911569,23.2066291,0.004581539,28.5520968,30.1006489,33.5762579,68.0864868,61.0357158,52.2828824,46.244222,28.9424147,29.2165031,30.1001175,32.2332453,59.9253575,55.7688405,51.0348569,50.4099852,34.9094742,32.8221047,31.7928449,33.7640143,34.3072095
2024-12-19 09:47:14.448,115,118.385121,101.706627,95.7798299,89.2916705,81.3710137,39.1237552,35.603328,32.1461979,33.1450002,29.0680077,0.296422097,-2.59756E-06,-1.65182E-06,27.1625678,0.258573199,9.9E+37,27.2309733,23.1897093,0.004645708,28.6192783,30.1640457,33.7054802,68.538827,61.5018032,52.7100337,46.6147472,29.0231023,29.2577022,30.1857653,32.3498394,60.4158812,56.2221807,51.4703936,50.7964496,35.1167387,32.9943549,31.952952,33.9398207,34.4322142
2024-12-19 09:47:24.448,116,118.726354,102.088341,96.2104803,89.7764512,81.8645318,39.3699762,35.8101621,32.3191683,33.2985774,29.1636549,0.296430726,-2.95764E-06,-1.58803E-06,27.1524921,0.255918044,23.3780539,27.2176198,23.1764504,0.004553131,28.6734031,30.2621796,33.8112814,68.9822938,61.9536385,53.1392241,46.9659233,29.0706293,29.3221252,30.2295788,32.4333207,60.908775,56.7005225,51.9121261,51.1816127,35.3411722,33.1709344,32.1077669,34.0982654,34.5465863
2024-12-19 09:47:34.448,117,118.819045,102.447696,96.6455932,90.2642686,82.3665025,39.6515168,36.0392262,32.5010483,33.4686316,29.2232215,0.293211479,-1.61761E-06,-1.19119E-06,27.1861623,0.256633618,9.9E+37,27.2312227,23.1935895,0.004527223,28.757558,30.3499537,33.9466039,69.4398109,62.4195482,53.579482,47.3223722,29.1413539,29.36887,30.3071155,32.5224371,61.3700188,57.1452902,52.34258,51.5575613,35.5550823,33.3457488,32.2438796,34.2481645,34.6712637
2024-12-19 09:47:44.448,118,118.821035,102.802783,97.0910297,90.7492577,82.8454563,39.9064018,36.2599081,32.6727797,33.6285401,29.3124355,0.294464355,-2.51921E-06,-1.48564E-06,27.1981307,0.25300084,23.3741761,27.2416601,23.2016474,0.004531303,28.7944318,30.4189402,34.0717567,69.8788313,62.8806075,53.9991501,47.6800178,29.2099078,29.4327774,30.3584735,32.6353446,61.8298941,57.6258122,52.7641561,51.9517317,35.7756088,33.5459671,32.4209179,34.4173659,34.7792289
2024-12-19 09:47:54.509,119,118.731648,103.139693,97.5175502,91.2344814,83.3311121,40.1762598,36.4763639,32.8537074,33.8012069,29.4081513,0.296433235,-1.34905E-06,-1.19443E-06,27.2458983,0.25395466,23.406904,27.2574123,23.2103516,0.004560478,28.8901028,30.5052497,34.2037735,70.3223035,63.3328649,54.4316359,48.047395,29.2528623,29.4942371,30.4279441,32.7212661,62.3191674,58.0772541,53.2006809,52.3192461,35.9886445,33.7168909,32.5681712,34.5957253,34.901122
2024-12-19 09:48:04.498,120,119.398793,103.473142,97.9299594,91.6820206,83.8056904,40.4316715,36.7132503,33.014189,33.9633424,29.5003283,0.304229213,-9.66775E-07,-2.42214E-07,27.2515282,0.262233934,23.4216916,27.2492209,23.1801089,0.00461022,28.9460747,30.6019441,34.3371644,70.7640949,63.7815905,54.8647973,48.4164803,29.3124163,29.5485977,30.5056451,32.8131135,62.765117,58.5304344,53.6209481,52.7002519,36.1888201,33.9174909,32.7167679,34.7546415,35.0207224
2024-12-19 09:48:14.448,121,120.094933,103.852166,98.3533533,92.1460947,84.2891053,40.7049974,36.9472304,33.1925143,34.1259972,29.5856976,0.299344759,-2.90703E-06,-1.10152E-06,27.2977297,0.261512737,23.4466186,27.250658,23.2321706,0.004521499,29.0370509,30.6830626,34.4487228,71.2145348,64.2441366,55.27969,48.7959815,29.3950406,29.5960924,30.577646,32.9576868,63.2438276,58.9803426,54.0581537,53.0930385,36.4197201,34.1026906,32.8864802,34.9540129,35.1647073
2024-12-19 09:48:24.448,122,120.285733,104.227214,98.7738022,92.6186242,84.7534756,40.979048,37.1691102,33.3768024,34.3028912,29.6919577,0.297384094,-2.02947E-06,-1.24944E-06,27.309867,0.258582863,23.453543,27.2669427,23.214948,0.004595032,29.0884756,30.7603778,34.5678267,71.6550087,64.6933205,55.6982324,49.1473914,29.4377024,29.6366159,30.6437439,33.0266834,63.7049429,59.4460414,54.4910237,53.4583238,36.6428681,34.28243,33.0378919,35.1037388,35.2663506
2024-12-19 09:48:34.448,123,120.213135,104.5443,99.1634589,93.080159,85.2038596,41.2358168,37.3919033,33.5408223,34.4606476,29.7680713,0.299339399,-1.54111E-06,-3.41827E-07,27.3407187,0.256638597,23.450285,27.2766411,23.2354914,0.004519628,29.1660286,30.871447,34.6913583,72.0865695,65.1392813,56.1261781,49.5080689,29.5254029,29.7069858,30.718093,33.1344294,64.165563,59.9155096,54.9220846,53.8396073,36.8854505,34.460743,33.2025414,35.289991,35.3902514
2024-12-19 09:48:44.454,124,120.073132,104.867591,99.5801471,93.5019106,85.690148,41.5212433,37.6288707,33.7250104,34.6518202,29.8557234,0.288615287,-8.88657E-07,-6.97983E-07,27.3539173,0.257136653,9.9E+37,27.2872756,23.2549667,0.004506273,29.230219,30.9515729,34.8495858,72.5294985,65.6025427,56.572746,49.8651857,29.5974327,29.7874434,30.8044806,33.2315264,64.6242093,60.3742876,55.3517627,54.2261261,37.1075888,34.6855458,33.3697307,35.4443011,35.5002443
2024-12-19 09:48:54.454,125,119.950058,105.152027,99.9589583,93.9564557,86.1262714,41.7821072,37.8823967,33.8981408,34.8103674,29.9381044,0.295175149,-2.3394E-06,-1.11192E-06,27.402122,0.253483822,9.9E+37,27.2989353,23.2513416,0.004564443,29.3148855,31.0460163,34.9797885,72.9426327,66.0379323,56.9865292,50.2238587,29.6507202,29.8439291,30.8742946,33.3392547,65.0903556,60.8304075,55.7800578,54.6092776,37.3522018,34.8587455,33.5396969,35.6391345,35.6265541
2024-12-19 09:49:04.448,126,119.909895,105.443187,100.337665,94.3858576,86.5760809,42.0502431,38.0843661,34.0877664,35.0012226,30.0428164,0.300065213,-3.01704E-06,-1.25868E-06,27.4387169,0.253949021,9.9E+37,27.3181671,23.2515837,0.004552742,29.3699557,31.1320244,35.095235,73.3533859,66.4600346,57.3937854,50.5960835,29.7269827,29.9072498,30.9437123,33.4395333,65.5418707,61.2883777,56.2289239,54.9834346,37.5549637,35.060192,33.7017765,35.8253412,35.7341818
2024-12-19 09:49:14.448,127,119.703644,105.71492,100.722606,94.8118983,87.0009057,42.323887,38.3428178,34.2804833,35.1605436,30.1541542,0.296919482,-3.32697E-06,-1.10314E-06,27.462326,0.255420505,23.444776,27.3395264,23.2804269,0.004471761,29.4602124,31.2196026,35.2114343,73.7629192,66.9158238,57.8209411,50.9565722,29.7811575,29.9720705,31.015073,33.5331848,65.9851286,61.7359425,56.6459973,55.362001,37.80364,35.246581,33.8817899,35.9899879,35.8432562
2024-12-19 09:49:24.448,128,120.425942,106.023644,101.104952,95.2164975,87.4454906,42.6157077,38.5894048,34.4753574,35.3459136,30.2280447,0.291786808,-3.09562E-06,-1.67955E-06,27.4792961,0.263712932,23.4196141,27.3313548,23.2682339,0.004526088,29.524668,31.3176515,35.3371968,74.2062065,67.3409891,58.2527969,51.3364051,29.8646127,30.0184255,31.0945194,33.6561228,66.4507798,62.1803582,57.0733915,55.7430238,38.0327183,35.4552828,34.0513216,36.1837957,35.9838007
2024-12-19 09:49:34.448,129,121.525995,106.352995,101.472309,95.6342495,87.8774489,42.855037,38.8342903,34.6475705,35.5292503,30.3238204,0.299811615,-2.27676E-06,-1.63679E-06,27.5159233,0.26734243,23.4168165,27.3384472,23.2506597,0.004550897,29.6109208,31.4022606,35.4749021,74.6188036,67.7857265,58.6596006,51.6921403,29.9326672,30.0922873,31.1773211,33.7559106,66.9003383,62.6477014,57.508235,56.1346239,38.269955,35.6626647,34.2126948,36.3617223,36.1035925
2024-12-19 09:49:44.471,130,122.067824,106.72578,101.84773,96.0449159,88.2976269,43.1444913,39.0624153,34.8458588,35.6963465,30.448258,0.306897897,-2.27607E-06,-1.24597E-06,27.5324049,0.262973601,23.4349634,27.3591556,23.2512889,0.004597935,29.6823438,31.4941776,35.6022951,75.0342196,68.2141221,59.0973236,52.0434904,29.9973993,30.1593588,31.2447644,33.8503997,67.3446271,63.0963855,57.9320343,56.4849437,38.5215724,35.840546,34.4143519,36.5425003,36.2545394
2024-12-19 09:49:54.465,131,122.132891,107.073052,102.225381,96.4600836,88.7251062,43.4228127,39.3190028,35.0285586,35.8880583,30.5386925,0.296430987,-1.37701E-06,-3.58698E-07,27.5763902,0.259553327,9.9E+37,27.3610067,23.2467153,0.004546978,29.7546586,31.58481,35.7279155,75.4782252,68.6528237,59.5160117,52.4234078,30.084585,30.2170387,31.3184036,33.9709354,67.8043702,63.5591269,58.3648356,56.8945544,38.743624,36.0690136,34.5913788,36.7314316,36.3422875
2024-12-19 09:50:04.456,132,121.981798,107.3833,102.599265,96.8646744,89.1707723,43.6969865,39.5695394,35.2379667,36.0603789,30.6445436,0.308845779,-1.20598E-06,-4.86739E-07,27.594411,0.260296061,9.9E+37,27.3791051,23.2633125,0.004602717,29.8314345,31.6651354,35.863697,75.8908789,69.0918537,59.9295357,52.7852049,30.1478688,30.2810527,31.3900354,34.0649639,68.2342576,64.0030159,58.7745801,57.260825,38.9886386,36.2640882,34.7463646,36.901178,36.4548374
2024-12-19 09:50:14.493,133,121.77703,107.66032,102.958926,97.2712324,89.5777733,43.9746511,39.8037605,35.4318847,36.2494316,30.7412978,0.290051794,-1.38441E-06,-3.66094E-07,27.6487613,0.25857556,9.9E+37,27.3931362,23.2974972,0.004462619,29.913955,31.7814726,35.988341,76.2942756,69.519535,60.3443613,53.1477897,30.2261963,30.3418641,31.4771195,34.1807029,68.6719702,64.4505109,59.2186656,57.6328853,39.2389714,36.4613165,34.9324838,37.0906417,36.6106739
2024-12-19 09:50:24.512,134,121.653519,107.928899,103.309902,97.665774,89.9837215,44.262756,40.0644714,35.6293824,36.4360589,30.8545575,0.297379589,-2.82614E-06,-1.166E-06,27.6790352,0.257130261,23.4761842,27.416139,23.284239,0.004532194,29.9879772,31.8860607,36.1219551,76.6880139,69.9384656,60.7683366,53.5117204,30.3018249,30.4120309,31.5584882,34.2880138,69.1264855,64.8665264,59.639747,58.0022251,39.4767137,36.6779661,35.0993774,37.2841811,36.7509156
2024-12-19 09:50:34.521,135,121.513251,108.190171,103.641381,98.0513512,90.388236,44.5474292,40.3058284,35.828234,36.6208234,30.9752215,0.292006045,-2.83261E-06,-1.92777E-06,27.7059275,0.257148713,23.5056288,27.4261562,23.2640475,0.004538508,30.0708134,31.9798005,36.2546471,77.1060798,70.3752688,61.1972896,53.8983335,30.3777767,30.4937738,31.6428807,34.3965203,69.5503956,65.3385414,60.0716124,58.3899717,39.7141561,36.9051444,35.2771043,37.4646827,36.8743361
2024-12-19 09:50:44.448,136,121.411091,108.445533,103.981264,98.4237844,90.7888383,44.8273812,40.5450903,36.0368756,36.793215,31.067785,0.290541563,-2.18455E-06,-1.03958E-06,27.7452225,0.255181164,23.5263698,27.4298956,23.2999005,0.004527535,30.1525592,32.0645601,36.3910803,77.5041342,70.7969521,61.5970916,54.2594417,30.4436844,30.5488041,31.7195393,34.5056009,69.991934,65.7599842,60.4848013,58.7471505,39.9488749,37.0978154,35.4679778,37.6473342,36.9678739
2024-12-19 09:50:54.457,137,121.258697,108.662125,104.303091,98.7868785,91.1673083,45.1002382,40.7960625,36.2243541,36.9771823,31.1775637,0.295689796,-2.85965E-06,-1.36916E-06,27.7665546,0.253972011,23.5215515,27.4300842,23.2946419,0.004501675,30.2399057,32.1711183,36.5198811,77.9180233,71.21407,62.0358213,54.6170687,30.5383056,30.6465256,31.8106754,34.6166601,70.4271164,66.2047471,60.9104676,59.1387473,40.2170217,37.3034934,35.6526342,37.829803,37.130977
2024-12-19 09:51:04.490,138,121.362455,108.902489,104.618755,99.1532125,91.56707,45.3842892,41.072144,36.4261361,37.1748779,31.2853283,0.296917342,-2.7323E-06,-8.03605E-07,27.7947778,0.257405301,23.5419181,27.4541207,23.2943569,0.00464872,30.3219129,32.2648551,36.6481929,78.2956391,71.645069,62.4381399,54.9733993,30.6256355,30.711736,31.8855069,34.7322083,70.8477134,66.6428591,61.3248166,59.4988918,40.4638371,37.5106027,35.8478657,38.028342,37.2571926
2024-12-19 09:51:14.448,139,121.763368,109.157971,104.920591,99.5297666,91.9620255,45.6558643,41.3116285,36.62334,37.3700724,31.4156609,0.297636331,-2.65973E-06,-9.27716E-07,27.8365454,0.260769841,23.5536682,27.4810969,23.2971967,0.004522747,30.4080359,32.3551207,36.7818214,78.6814449,72.0556135,62.8406748,55.3295813,30.7065469,30.7750975,31.9666164,34.8356872,71.2591645,67.0812484,61.7404748,59.8497331,40.6879627,37.7326641,36.0169029,38.1935353,37.3762952
2024-12-19 09:51:24.507,140,122.542762,109.430152,105.253707,99.879334,92.3342577,45.9485783,41.5691784,36.8242353,37.542957,31.4998313,0.293215677,-2.65418E-06,-1.81776E-06,27.8741511,0.263688858,23.5328301,27.4808972,23.2994309,0.004606838,30.4892801,32.4440684,36.9126682,79.0659268,72.4606086,63.2334617,55.6931168,30.7755644,30.8429343,32.0451999,34.9501495,71.7024069,67.5287801,62.1682399,60.2341564,40.9488361,37.9530009,36.2253691,38.3902637,37.5291407
2024-12-19 09:51:34.449,141,122.830304,109.734114,105.574857,100.232664,92.7105809,46.2211195,41.8221506,37.0481617,37.7406436,31.6562413,0.296427365,-7.53452E-07,-9.224E-07,27.9107442,0.260772042,23.5827075,27.4988571,23.3379009,0.004516595,30.5678374,32.5508061,37.0242598,79.4501997,72.8745051,63.6518621,56.0447139,30.8564127,30.9293284,32.1077018,35.0623516,72.1234992,67.9645009,62.5938426,60.6023495,41.2101779,38.1682689,36.4149493,38.5959994,37.6596085
2024-12-19 09:51:44.448,142,122.960299,109.983985,105.885998,100.586724,93.0932647,46.5279194,42.0964641,37.2516635,37.9054225,31.7407825,0.300065536,-1.32108E-06,1.74033E-07,27.947913,0.260288938,9.9E+37,27.4960897,23.3047868,0.004534276,30.6833685,32.6600742,37.2016068,79.8335081,73.2965249,64.0581921,56.4006458,30.9425275,30.9963073,32.2169162,35.1578504,72.552457,68.3818617,63.0099597,60.9717383,41.4465371,38.3680055,36.5960133,38.784251,37.7882424
2024-12-19 09:51:54.448,143,122.923473,110.238707,106.173463,100.928498,93.4526598,46.8056091,42.3513596,37.4607207,38.1260918,31.8648713,0.310556199,-1.88178E-06,-1.89056E-07,27.9845326,0.259796833,23.5973438,27.5276241,23.322447,0.004586469,30.7488345,32.7517242,37.326677,80.208714,73.6963669,64.4608712,56.7597319,31.0371824,31.0627143,32.3023509,35.2679575,72.9538907,68.7990972,63.4201205,61.3334033,41.7135308,38.6018715,36.790206,38.9543399,37.9106943
